301.tif,215.58,663,100.5,40000,1
302.tif,216.2986,663,100.5,40000,1
303.tif,217.0172,663,100.5,40000,1
304.tif,217.7358,663,100.5,40000,1
305.tif,218.4544,663,100.5,40000,1
306.tif,219.173,663,100.5,40000,1
307.tif,219.8916,663,100.5,40000,1
308.tif,220.6102,663,100.5,40000,1
309.tif,221.3288,663,100.5,40000,1
310.tif,222.0474,663,100.5,40000,1
311.tif,222.766,663,100.5,40000,1
312.tif,223.4846,663,100.5,40000,1
313.tif,224.2032,663,100.5,40000,1
314.tif,224.9218,663,100.5,40000,1
315.tif,225.6404,663,100.5,40000,1
316.tif,226.359,663,100.5,40000,1
317.tif,227.0776,663,100.5,40000,1
318.tif,227.7962,663,100.5,40000,1
319.tif,228.5148,663,100.5,40000,1
320.tif,229.2334,663,100.5,40000,1
321.tif,229.952,663,100.5,40000,1
322.tif,230.6706,663,100.5,40000,1
323.tif,231.3892,663,100.5,40000,1
324.tif,232.1078,663,100.5,40000,1
325.tif,232.8264,663,100.5,40000,1
326.tif,233.545,663,100.5,40000,1
327.tif,234.2636,663,100.5,40000,1
328.tif,234.9822,663,100.5,40000,1
329.tif,235.7008,663,100.5,40000,1
330.tif,236.4194,663,100.5,40000,1
331.tif,237.138,663,100.5,40000,1
332.tif,237.8566,663,100.5,40000,1
333.tif,238.5752,663,100.5,40000,1
334.tif,239.2938,663,100.5,40000,1
335.tif,240.0124,663,100.5,40000,1
336.tif,240.731,663,100.5,40000,1
337.tif,241.4496,663,100.5,40000,1
338.tif,242.1682,663,100.5,40000,1
339.tif,242.8868,663,100.5,40000,1
340.tif,243.6054,663,100.5,40000,1
341.tif,244.324,663,100.5,40000,1
342.tif,245.0426,663,100.5,40000,1
343.tif,245.7612,663,100.5,40000,1
344.tif,246.4798,663,100.5,40000,1
345.tif,247.1984,663,100.5,40000,1
346.tif,247.917,663,100.5,40000,1
347.tif,248.6356,663,100.5,40000,1
348.tif,249.3542,663,100.5,40000,1
349.tif,250.0728,663,100.5,40000,1
350.tif,250.7914,663,100.5,40000,1
351.tif,251.51,663,100.5,40000,1
352.tif,252.2286,663,100.5,40000,1
353.tif,252.9472,663,100.5,40000,1
354.tif,253.6658,663,100.5,40000,1
355.tif,254.3844,663,100.5,40000,1
356.tif,255.103,663,100.5,40000,1
357.tif,255.8216,663,100.5,40000,1
358.tif,256.5402,663,100.5,40000,1
359.tif,257.2588,663,100.5,40000,1
360.tif,257.9774,663,100.5,40000,1
361.tif,258.696,663,100.5,40000,1
362.tif,259.4146,663,100.5,40000,1
363.tif,260.1332,663,100.5,40000,1
364.tif,260.8518,663,100.5,40000,1
365.tif,261.5704,663,100.5,40000,1
366.tif,262.289,663,100.5,40000,1
367.tif,263.0076,663,100.5,40000,1
368.tif,263.7262,663,100.5,40000,1
369.tif,264.4448,663,100.5,40000,1
370.tif,265.1634,663,100.5,40000,1
371.tif,265.882,663,100.5,40000,1
372.tif,266.6006,663,100.5,40000,1
373.tif,267.3192,663,100.5,40000,1
374.tif,268.0378,663,100.5,40000,1
375.tif,268.7564,663,100.5,40000,1
376.tif,269.475,663,100.5,40000,1
377.tif,270.1936,663,100.5,40000,1
378.tif,270.9122,663,100.5,40000,1
379.tif,271.6308,663,100.5,40000,1
380.tif,272.3494,663,100.5,40000,1
381.tif,273.068,663,100.5,40000,1
382.tif,273.7866,663,100.5,40000,1
383.tif,274.5052,663,100.5,40000,1
384.tif,275.2238,663,100.5,40000,1
385.tif,275.9424,663,100.5,40000,1
386.tif,276.661,663,100.5,40000,1
387.tif,277.3796,663,100.5,40000,1
388.tif,278.0982,663,100.5,40000,1
389.tif,278.8168,663,100.5,40000,1
390.tif,279.5354,663,100.5,40000,1
391.tif,280.254,663,100.5,40000,1
392.tif,280.9726,663,100.5,40000,1
393.tif,281.6912,663,100.5,40000,1
394.tif,282.4098,663,100.5,40000,1
395.tif,283.1284,663,100.5,40000,1
396.tif,283.847,663,100.5,40000,1
397.tif,284.5656,663,100.5,40000,1
398.tif,285.2842,663,100.5,40000,1
399.tif,286.0028,663,100.5,40000,1
400.tif,286.7214,663,100.5,40000,1
401.tif,287.44,663,100.5,40000,1
402.tif,288.1586,663,100.5,40000,1
403.tif,288.8772,663,100.5,40000,1
404.tif,289.5958,663,100.5,40000,1
405.tif,290.3144,663,100.5,40000,1
406.tif,291.033,663,100.5,40000,1
407.tif,291.7516,663,100.5,40000,1
408.tif,292.4702,663,100.5,40000,1
409.tif,293.1888,663,100.5,40000,1
410.tif,293.9074,663,100.5,40000,1
411.tif,294.626,663,100.5,40000,1
412.tif,295.3446,663,100.5,40000,1
413.tif,296.0632,663,100.5,40000,1
414.tif,296.7818,663,100.5,40000,1
415.tif,297.5004,663,100.5,40000,1
416.tif,298.219,663,100.5,40000,1
417.tif,298.9376,663,100.5,40000,1
418.tif,299.6562,663,100.5,40000,1
419.tif,300.3748,663,100.5,40000,1
420.tif,301.0934,663,100.5,40000,1
421.tif,301.812,663,100.5,40000,1
422.tif,302.5306,663,100.5,40000,1
423.tif,303.2492,663,100.5,40000,1
424.tif,303.9678,663,100.5,40000,1
425.tif,304.6864,663,100.5,40000,1
426.tif,305.405,663,100.5,40000,1
427.tif,306.1236,663,100.5,40000,1
428.tif,306.8422,663,100.5,40000,1
429.tif,307.5608,663,100.5,40000,1
430.tif,308.2794,663,100.5,40000,1
431.tif,308.998,663,100.5,40000,1
432.tif,309.7166,663,100.5,40000,1
433.tif,310.4352,663,100.5,40000,1
434.tif,311.1538,663,100.5,40000,1
435.tif,311.8724,663,100.5,40000,1
436.tif,312.591,663,100.5,40000,1
437.tif,313.3096,663,100.5,40000,1
438.tif,314.0282,663,100.5,40000,1
439.tif,314.7468,663,100.5,40000,1
440.tif,315.4654,663,100.5,40000,1
441.tif,316.184,663,100.5,40000,1
442.tif,316.9026,663,100.5,40000,1
443.tif,317.6212,663,100.5,40000,1
444.tif,318.3398,663,100.5,40000,1
445.tif,319.0584,663,100.5,40000,1
446.tif,319.777,663,100.5,40000,1
447.tif,320.4956,663,100.5,40000,1
448.tif,321.2142,663,100.5,40000,1
449.tif,321.9328,663,100.5,40000,1
450.tif,322.6514,663,100.5,40000,1
451.tif,323.37,663,100.5,40000,1
452.tif,324.0886,663,100.5,40000,1
453.tif,324.8072,663,100.5,40000,1
454.tif,325.5258,663,100.5,40000,1
455.tif,326.2444,663,100.5,40000,1
456.tif,326.963,663,100.5,40000,1
457.tif,327.6816,663,100.5,40000,1
458.tif,328.4002,663,100.5,40000,1
459.tif,329.1188,663,100.5,40000,1
460.tif,329.8374,663,100.5,40000,1
461.tif,330.556,663,100.5,40000,1
462.tif,331.2746,663,100.5,40000,1
463.tif,331.9932,663,100.5,40000,1
464.tif,332.7118,663,100.5,40000,1
465.tif,333.4304,663,100.5,40000,1
466.tif,334.149,663,100.5,40000,1
467.tif,334.8676,663,100.5,40000,1
468.tif,335.5862,663,100.5,40000,1
469.tif,336.3048,663,100.5,40000,1
470.tif,337.0234,663,100.5,40000,1
471.tif,337.742,663,100.5,40000,1
472.tif,338.4606,663,100.5,40000,1
473.tif,339.1792,663,100.5,40000,1
474.tif,339.8978,663,100.5,40000,1
475.tif,340.6164,663,100.5,40000,1
476.tif,341.335,663,100.5,40000,1
477.tif,342.0536,663,100.5,40000,1
478.tif,342.7722,663,100.5,40000,1
479.tif,343.4908,663,100.5,40000,1
480.tif,344.2094,663,100.5,40000,1
481.tif,344.928,663,100.5,40000,1
482.tif,345.6466,663,100.5,40000,1
483.tif,346.3652,663,100.5,40000,1
484.tif,347.0838,663,100.5,40000,1
485.tif,347.8024,663,100.5,40000,1
486.tif,348.521,663,100.5,40000,1
487.tif,349.2396,663,100.5,40000,1
488.tif,349.9582,663,100.5,40000,1
489.tif,350.6768,663,100.5,40000,1
490.tif,351.3954,663,100.5,40000,1
491.tif,352.114,663,100.5,40000,1
492.tif,352.8326,663,100.5,40000,1
493.tif,353.5512,663,100.5,40000,1
494.tif,354.2698,663,100.5,40000,1
495.tif,354.9884,663,100.5,40000,1
496.tif,355.707,663,100.5,40000,1
497.tif,356.4256,663,100.5,40000,1
498.tif,357.1442,663,100.5,40000,1
499.tif,357.8628,663,100.5,40000,1
500.tif,358.5814,663,100.5,40000,1
501.tif,359.3,663,100.5,40000,1
